=== lwm_fromScratch | Case1 SC-wise | scenes=1000 | train=377,856 | val=117,760 ===
[182/200] train loss=0.000758 nmse=-25.5096dB | val loss=0.028549 nmse=-9.7572dB | 41.0s
[183/200] train loss=0.000757 nmse=-25.5166dB | val loss=0.028512 nmse=-9.7628dB | 40.6s
[184/200] train loss=0.000757 nmse=-25.5186dB | val loss=0.028533 nmse=-9.7597dB | 43.1s
[185/200] train loss=0.000757 nmse=-25.5141dB | val loss=0.028525 nmse=-9.7609dB | 41.9s
[186/200] train loss=0.000756 nmse=-25.5245dB | val loss=0.028509 nmse=-9.7633dB | 41.3s
[187/200] train loss=0.000756 nmse=-25.5212dB | val loss=0.028520 nmse=-9.7617dB | 41.9s
[188/200] train loss=0.000756 nmse=-25.5230dB | val loss=0.028530 nmse=-9.7601dB | 41.2s
[189/200] train loss=0.000755 nmse=-25.5247dB | val loss=0.028535 nmse=-9.7594dB | 40.1s
[190/200] train loss=0.000754 nmse=-25.5309dB | val loss=0.028533 nmse=-9.7598dB | 40.7s
[191/200] train loss=0.000756 nmse=-25.5218dB | val loss=0.028530 nmse=-9.7602dB | 42.2s
[192/200] train loss=0.000756 nmse=-25.5227dB | val loss=0.028527 nmse=-9.7606dB | 41.2s
[193/200] train loss=0.000754 nmse=-25.5306dB | val loss=0.028522 nmse=-9.7614dB | 42.4s
[194/200] train loss=0.000756 nmse=-25.5218dB | val loss=0.028523 nmse=-9.7612dB | 41.9s
[195/200] train loss=0.000753 nmse=-25.5418dB | val loss=0.028528 nmse=-9.7605dB | 41.2s
[196/200] train loss=0.000755 nmse=-25.5302dB | val loss=0.028521 nmse=-9.7615dB | 41.2s
[197/200] train loss=0.000755 nmse=-25.5260dB | val loss=0.028522 nmse=-9.7614dB | 41.6s
[198/200] train loss=0.000756 nmse=-25.5240dB | val loss=0.028527 nmse=-9.7606dB | 42.7s
[199/200] train loss=0.000755 nmse=-25.5252dB | val loss=0.028527 nmse=-9.7606dB | 40.1s
[200/200] train loss=0.000755 nmse=-25.5265dB | val loss=0.028527 nmse=-9.7606dB | 41.1s

=== Done === 2h 18m 0s | Best epoch 1: val loss=0.016528 nmse=-12.1309dB
